1,13,41,53,149,179,194,253,274,346,365,445,544,578,673,730,810,861,927,934
7,28,134,176,212,287,341,416,490,527,587,655,729,797,807,860,899,921,998,1023
17,105,226,240,305,325,411,441,529,579,593,730,758,836,879,978,1052,1135,1203,1280
45,171,239,267,318,422,492,569,643,660,673,819,833,847,975,996,1092,1176,1205,1351
114,210,312,398,432,456,514,627,653,663,740,874,969,1029,1034,1125,1190,1220,1224,1449
209,304,366,473,548,582,599,649,677,765,863,902,1034,1101,1152,1155,1255,1292,1349,1532
299,365,410,557,595,613,653,725,745,794,961,1054,1153,1190,1214,1299,1338,1414,1435,1581
386,452,522,622,654,673,749,821,829,832,995,1087,1189,1233,1240,1316,1356,1509,1525,1635
466,558,617,666,676,746,773,900,963,1006,1007,1115,1228,1298,1394,1408,1499,1597,1654,1743
526,581,650,683,753,801,882,995,1033,1083,1169,1212,1256,1328,1444,1538,1586,1677,1680,1837
543,680,733,782,856,857,937,1012,1120,1132,1204,1300,1391,1419,1483,1577,1626,1744,1813,1851
556,711,800,827,954,988,1035,1089,1199,1216,1295,1325,1427,1495,1560,1597,1699,1777,1869,1926
622,737,878,945,984,1003,1090,1188,1288,1306,1334,1428,1469,1586,1614,1659,1726,1854,1967,2011
701,804,924,997,1009,1106,1144,1279,1384,1398,1487,1514,1565,1614,1692,1770,1868,1930,2018,2047
780,883,1003,1004,1102,1178,1254,1364,1409,1501,1508,1549,1662,1682,1781,1842,1905,1954,2058,2117
786,946,1079,1105,1178,1229,1293,1458,1522,1583,1654,1692,1738,1837,1860,1890,1970,2057,2120,2150
829,970,1111,1157,1223,1233,1366,1483,1568,1626,1752,1759,1774,1879,1921,1930,2050,2095,2133,2160
832,1048,1142,1160,1292,1328,1401,1514,1606,1716,1765,1770,1799,1933,1985,2046,2088,2157,2165,2173
868,1147,1232,1234,1390,1415,1513,1575,1613,1757,1781,1844,1900,2015,2073,2076,2173,2199,2220,2225
935,1163,1265,1344,1486,1570,1649,1699,1769,1807,1846,1919,2018,2063,2117,2206,2207,2262,2301,2306
